user_id,reviews_item_id,reviews_recommend,sentiment_analysis,year
76561198077602243,570,True,2,2015
GreatShot,72850,True,2,2013
snruby,218620,True,1,2014
fantastic_pootis,461680,True,1,0
76561198045148009,620,True,1,2015
76561198083899583,24240,True,1,2012
76561198060407498,337000,True,0,0
qwertybmwh1994,1250,True,1,2013
76561198090461345,252490,True,2,2013
MrEdskiies,204300,True,1,2014
i_dont_give_a_jacks_ass,244850,True,2,2014
bigodo,401650,False,0,0
76561198027828967,730,True,0,2015
koongod01,22380,True,2,2014
cc2015,239820,True,2,2013
76561198105743297,440,True,2,2013
76561198090300952,244850,False,0,2014
NOTHING_BUT_STAR_WARS,730,True,2,2014
mresprofile,8930,True,2,2013
76561198098553595,440,True,1,2012
MrMilitary,226700,True,1,2014
Unskillful_killer,244850,True,2,2014
76561198088930910,221100,True,2,2014
279519365,407060,True,2,0
MrAH2010,208090,True,1,2014
MrAle,4000,True,1,2015
cliffxd,15700,True,2,2014
ItalianFoddConsumerGaming,437220,True,2,0
76561198084496260,113200,True,2,2013
MrEdIsAHorse,227680,False,1,2015
76561198062490293,304050,True,2,2015
MrGrapeGaming,220,True,2,2014
mrjosheyhalo,43110,True,1,2014
MRmeohme,275100,False,1,0
mrmutantduck,265210,True,1,2014
76561198019019838,4000,True,0,2013
76561198087629781,4000,True,2,2013
MOnkeyASS12,730,True,2,2015
TheREDPHOENIX,236090,True,2,2013
76561198045792460,271590,False,1,2015
76561198071111349,261530,True,2,2014
mr_non_member,346900,True,1,2015
Noodles4Dayz,234530,False,2,2014
76561198074356093,72850,True,2,2014
msoles7,222880,True,2,2014
CreepercraftNZ,247080,True,2,0
mtmoss,244850,True,2,2014
Muchs,219640,False,1,2014
76561197960877501,34900,True,1,2014
MuellerJ7,440,False,1,0
76561198083097986,301520,True,2,2014
76561198050962270,620,True,2,2013
76561198077898598,251570,False,1,2014
mukanyawest,365670,True,0,0
MumboBros,105600,True,2,0
fukdahpolice,2300,True,2,2015
76561198068189169,351090,True,1,0
76561198059829512,207610,True,2,2013
Murderousbinkie,213670,True,2,2014
Murdocgreenskin,326160,True,2,2015
Murgic,245550,True,1,2014
Murix,20920,True,2,2014
76561197983046427,252950,True,2,2015
76561198049652401,265930,True,1,2014
mutiez,319090,False,2,0
mutatedwombat,55140,True,2,2014
muwthree,304930,True,2,2014
76561198040960504,304050,True,2,0
76561198098027263,313690,False,1,2015
MXKiN,48700,True,2,2015
76561198031799936,323320,True,1,0
76561198092511029,34870,True,2,2014
McWelshmen,252490,True,2,2014
76561198094264350,22320,True,2,2014
76561198094507877,1840,True,2,2013
Standin_Legolas,440,True,2,2014
76561198181829522,207140,True,2,2015
pandabear6921,306830,False,2,2014
Mysticallbullet57,440,True,2,2015
76561198061830226,281990,True,2,0
mythilas,730,True,2,2014
76561198057418960,4000,True,2,2015
mini_sentries_everywhere,48220,False,2,2015
mrsirha,10180,True,1,2014
76561198060438024,730,True,2,2015
NATETHEGOD,227320,True,2,2014
76561198055310480,105600,True,1,2014
Yichenzbj,219150,True,2,2015
76561197996157332,385770,True,2,2015
Arishaz,323370,True,2,2015
ryanirons2,323370,True,2,2015
N47H4NI3L,409160,True,2,0
Ridim201,730,True,0,2014
morttos,72850,True,1,2015
D3ad3n3,238960,True,2,2014
76561198206561980,280,True,2,2015
76561198206561980,72850,True,2,0
NaigHikariYami,219740,True,2,2013
RealAdam,234330,False,2,2014
76561197961051810,12900,True,1,2015
76561198012258242,239140,True,2,2015
NanoPi,252490,True,1,2014
76561198052909583,48700,True,2,2011
Napalm_,252950,True,1,2015
76561198014177534,346900,True,2,2015
Naranjita3560,259080,True,2,2013
76561198066254470,391540,True,2,2015
narrth,570,True,2,2013
76561198021849809,235340,False,1,2013
diSEMBOWELMENTAU,47410,True,2,2015
BleedingClear,245170,True,1,2014
NationalProtocol,730,False,2,2014
natsudrgneel,202170,True,2,2013
knivesmakemefast,410670,True,2,0
eduardo281,304930,True,2,2014
Jayden2242,232090,False,1,2015
76561198051379013,274940,True,2,2015
NavisTheNoob,252490,False,2,0
Zewaffleman,263280,True,0,2014
nazz223,320,True,1,2013
nazztic,730,True,2,2015
76561198025503374,275850,True,2,0
76561197970542592,265630,True,2,2014
76561198055862537,570,True,1,2014
NedSilver,257730,True,2,2014
76561198018687985,218620,True,2,2014
DonGusto,218620,True,1,2014
76561198081732050,236450,True,2,2015
76561198074301386,383870,True,2,0
ale_xandao,206420,True,1,2014
76561198083293252,4000,True,0,2014
EstGamingGG,275850,False,2,0
terencemok,218230,True,2,2014
npeppers,252950,True,2,2015
Nemuaus,219150,True,1,2015
76561198088027331,6860,True,2,2015
TheOneTurino,730,True,2,2015
Glitchhog,200710,True,1,2013
200220006,286570,False,0,2015
chloejacobsx,219740,True,1,2014
bunnycarrots,8190,True,2,2013
76561198131841535,243470,True,2,2014
thetimegoesfastxd77,730,True,1,2014
76561197972017423,369200,False,0,0
76561198019970090,109600,False,2,2015
76561198049511816,322330,True,0,0
rickharrisonpawnshop,206500,True,2,2014
Newboy65,334230,True,2,2015
76561198065425354,274290,False,1,2014
Tander09,221380,True,2,2013
210519992016,270090,True,2,2015
sheshenus,377160,True,2,2015
76561198115853213,394320,False,1,0
niceone12345,440980,True,2,0
76561198040914212,321360,False,0,2015
noizypuppy,49520,True,2,2014
mr_pie_nice_cheese,287700,True,1,0
76561198026090080,218470,False,1,2014
76561198068629778,107900,False,1,2015
nickflig,346900,True,1,2015
76561198062718030,730,True,2,2014
76561198057944974,570,False,1,2014
swagking1996,440,True,2,2014
SECHSACHTACHT,218620,True,1,2014
nic2339,550,True,2,2015
niggadave2,20510,True,2,0
76561198057784104,31290,True,1,2014
night0fdarknes5,730,True,1,2014
ClamALone,221100,False,2,2015
76561198094304449,282070,True,2,0
76561198120107003,302380,True,2,0
QuenchingAlarm1,313730,True,2,2014
76561198070728917,219740,True,2,2014
76561198033173262,304240,True,2,2015
Nikavek,11610,True,2,0
Underpaidassassin,214190,True,1,2014
TFWUMastab82Sanic,221100,True,0,2014
76561198079521222,227680,False,0,2014
76561198081711671,730,True,2,2014
76561198036617399,440,True,1,2014
76561198043464234,440,True,1,2014
76561198083596903,48700,True,0,2015
76561198092381867,8190,True,1,2014
ozeyeball,570,True,0,2012
76561198054581453,1840,True,2,2014
76561198078390373,310380,True,2,2015
76561198074464808,440,True,1,0
76561198013059927,104900,True,1,2014
Nipsey,570,True,2,2013
Nirvesta,222880,True,2,2014
Nishanji,440,True,2,2015
76561198085249560,730,True,1,2015
76561198027275511,247730,False,1,2014
Ka2Dx,334040,False,1,0
angia93,237930,True,2,0
76561198064893805,496920,True,1,0
Deaththunderwolfx,55230,True,2,0
plz2halp,224540,True,1,2014
improm8,209080,True,2,2014
76561198065026562,440,True,1,2014
DipShiet,208090,False,1,2015
NobleLegend,304930,True,2,2014
ustupit,268500,True,2,0
xXnocommentXx,355180,False,2,2015
NocturnalPotato,207610,True,0,2013
76561197971330852,356640,True,1,2015
76561198081440127,236510,False,0,2014
nogginess,113400,True,2,2014
76561198074722204,440,True,1,2014
2910463,270550,True,2,0
76561198056410587,221100,True,2,2015
76561198012189830,49520,True,2,2015
alphalegion,346110,True,2,2015
76561198033698382,271590,True,2,2015
Shad3Gam3r,212010,False,0,2014
76561198039183543,233720,True,2,2013
76561198065160268,221100,True,0,0
76561198088807138,242760,True,1,2014
76561198092494600,232090,True,1,2015
Nopeism,270150,True,0,2014
76561197970980141,209670,True,2,2014
76561198050822800,401810,True,2,2015
76561198058536640,1250,True,2,2015
JasonVDZ,400,True,2,2014
76561198043305211,17300,True,2,2014
coonfag,274940,True,1,2015
obcs,105600,True,2,2014
SenorcThePie,244870,True,2,2013
76561198066675436,250420,True,2,2013
76561198061905521,8930,True,0,2015
76561198024744929,221100,True,2,2013
76561198059977575,252490,True,1,0
76561198064380004,105600,True,2,2015
soggzillanator,204100,True,1,2014
76561198071480873,386880,True,0,0
pleaseendmyfuckingsufferingcyka,235460,True,2,2014
notamericano,225260,True,2,2015
OfficalNotEvenNiNja,230410,True,2,2014
76561198090457112,3830,True,2,2012
76561198079890309,224260,True,2,2014
Ihavecripplingmemepression,730,True,2,2015
76561198049951543,730,True,2,2015
76561198027345977,447500,True,2,0
nova_prime,32470,True,1,2014
fivewordsinfuckingneon,4000,True,2,2014
76561198036618521,252950,True,2,2015
gefiltefishegg,294100,True,2,0
gefiltefishegg,43110,True,2,2014
76561198081891488,241540,True,2,2014
76561198029310996,259080,True,2,2015
manaff,261640,True,1,2014
TheWildKermit,252490,True,1,2013
nugyflex,730,True,1,2014
nukem2000,8930,True,2,2014
Nultz,620,True,1,2014
gourmetdeadthings,322330,True,2,0
76561198096211787,730,True,2,2013
freshcake,226320,True,1,2013
Goofen,6060,True,1,2014
nydac98,440,True,1,2014
Osiris5622,245620,True,2,2014
waytogoidiot,359050,False,1,2015
76561198074860147,440,True,1,2014
ocriativo,24740,True,2,2014
iamhungryfeedme,24740,True,2,2014
76561198090713504,304930,True,2,0
o0Mongoose0o,293540,False,0,2015
oakex,319630,True,2,2015
Asunabubba,202970,True,2,2014
spamnz,318530,True,2,0
spamnz,620,True,2,2013
76561198074557309,304050,True,2,0
76561198085457850,550,True,1,2014
76561198095265398,221100,False,0,2014
76561198072912995,221100,True,2,2014
Obvious_Failure,440,True,1,2015
zeldafan57,222880,True,2,2014
jtwh,440,True,2,2015
Cartrz,221640,True,1,2014
76561198039283395,102840,True,2,2015
76561198072331143,218620,True,2,2014
Flatzone2,252490,True,2,2014
jcottle,216150,True,2,2013
bingobrongo,730,True,1,0
overlordofgaming,570,True,1,0
76561198056288746,291550,True,2,2015
fruity_ninja,43110,True,2,2015
linkocarinatime,313340,True,2,2015
HiMyNamesZed,99900,True,2,2014
qtdraws,730,True,1,2015
aozytrolling,730,True,1,2014
76561198080947173,209000,True,2,2014
76561198083008209,203160,True,2,2015
Pooptimemachine,72850,True,2,2014
76561198075471497,305620,True,1,2014
bumcraft123,730,True,2,2015
twan-newn,107100,True,2,2014
76561198055524995,220240,True,1,2014
Grozie,200510,True,2,2014
76561198031838821,271290,True,0,2014
greenday990310,375900,False,1,0
oldboss,9350,True,2,2014
76561198057988265,107100,True,1,2011
ILOVEWEINERS,204360,True,1,2014
randomaddressfornow,304930,True,2,0
76561198005999162,218620,True,1,2014
Omega9001,570,True,1,2013
gamerbegamin,252490,True,2,2014
omegavondoom,50650,False,0,2015
76561198069070596,570,True,2,2015
76561198084047806,105600,True,2,2014
76561197998356183,218620,True,2,0
76561198086699150,221640,True,2,2015
76561197972797551,358130,True,1,0
omnixbro,374320,True,1,0
76561198098284386,105600,True,1,2015
76561198054200662,221100,False,1,0
76561198255656942,251060,True,2,2015
76561198055688142,250320,True,2,2013
76561198054796819,570,True,1,2013
76561198064813230,221100,True,2,2015
ParalysedChook,230820,True,2,2015
Onlyme88,730,True,2,2015
76561198081848869,289130,True,1,0
OnyxHavok,252490,True,2,2014
76561198047717614,394380,False,1,0
kerserisasickcunt,368860,True,2,0
76561198083731654,344760,True,1,2015
ooovegitaooo,225540,False,2,2015
76561198054613028,218620,True,2,2015
76561198042884383,287700,True,2,2015
76561198208354743,24980,True,2,2013
76561198068420037,107410,True,1,2014
phantom02k,332310,True,2,2015
OrackBobama,248570,True,2,2015
76561198041174745,32500,False,1,2015
kekles,264200,True,1,2014
orbwalker,440,True,1,2014
76561198033050980,211420,True,1,2014
Orifromtheforest,236430,True,2,2014
76561198081120147,570,True,2,2013
76561198079293112,303210,True,2,2015
isoduo,304930,True,2,2014
76561198036742033,304930,True,1,2015
76561198060029466,383980,True,2,0
orphoftheabyss,8870,True,1,2014
Orphaned,8870,False,0,2014
76561197966298550,206420,True,1,2015
ComputerTheGamer,220200,True,2,2014
robsonrrs,208200,True,2,2015
bigbeno37,219640,True,1,2015
frozout,222880,True,0,2015
76561198062385314,211420,True,2,0
76561198102485241,45760,True,2,2014
76561198048261122,252490,True,1,2014
cbxkapil,378648,True,2,0
UAMOOSE,55230,True,0,2014
76561198086139632,304240,True,2,0
ozi10,264610,True,2,2015
creative_url,368230,True,2,0
protatoSTALKER,440,True,2,2014
76561198045467294,332310,True,1,2015
Fox_Hanyou_Mikoto,239140,True,1,2015
76561198062477459,440,True,2,0
76561198082177323,9480,True,2,2015
76561198147002164,72850,True,2,2014
avigniate,440,True,1,2013
76561198134824579,730,True,1,2015
SvnK7,221100,True,0,2015
padadula,570,True,2,2013
PadukSteam,201810,True,1,2014
76561198074311354,33930,True,2,2013
SniperMortal,289130,True,0,2014
76561198004901938,506590,False,2,0
76561198066026014,304930,True,2,2014
samsul,242860,True,2,2014
palelord,104900,True,2,2014
Palony,440,True,1,2014
76561198022004951,440,True,2,2013
76561198042193560,238320,True,0,0
76561198081411302,44350,True,2,2014
pandaaus,72850,True,2,2013
PandaCommandaa,271500,True,1,2014
Pandaliti,730,True,1,2015
Ronnieandfriendsthatarecool,4560,True,2,2014
76561198084750842,214560,True,2,2014
76561198062139862,307780,False,2,0
76561198046075289,72850,True,0,2014
76561198067265748,225080,True,1,2014
76561198075924081,200260,True,2,2015
panelata,72850,True,1,2014
Lintai,283080,True,2,2015
76561198046143052,730,True,2,2015
76561197999140519,221100,True,0,2014
paddy3450,440,False,2,0
76561198029634836,346120,True,2,2015
76561198077512503,31290,True,2,2015
sunstudios,730,True,2,2014
76561198075697854,291550,False,2,2015
papakimple,4920,True,1,2012
jackglisan,620,True,2,2014
Capscain,35450,True,2,2011
76561198043909489,113400,True,2,2015
Nexu-Kun,211420,True,2,2014
76561198056981204,48240,False,2,2015
391204566,261640,True,2,2015
tortilla_very_nice,242760,True,2,0
76561198028065214,72850,True,1,2012
foreverkewl,304930,True,2,2014
cyroblade,211160,False,0,0
76561198004669632,322170,True,2,2015
parkachu,440,True,2,0
76561198297906261,243470,False,0,2014
alphatilde,274620,False,0,2014
Alirayzack,301520,False,2,0
Artful-dodgeR,239140,True,1,2015
pc1000,281990,True,2,0
nannernuke,212680,True,2,2014
popojoe,550,True,1,2014
PatSWAG,40800,True,1,2015
76561198067171086,730,True,2,0
ared72,4000,True,1,2015
Muscovites,221260,True,2,2014
Pdhelliot,200210,True,1,0
76561198108452739,11230,True,0,2014
CambodianPrincess,570,True,1,2015
76561198071374629,570,True,2,2012
76561198091703171,304050,True,1,0
76561198079023082,217060,True,1,2012
76561198047956258,383080,True,0,2015
Howaboutsomegoodoldsuicide,221100,True,0,2014
76561198080272652,730,True,2,2014
76561198060406659,35720,True,2,2013
76561198078983740,218620,True,2,2014
76561198026953499,402180,True,1,2015
peetsasucks,4000,True,2,2014
GGarry,242880,True,2,0
kekmanzzzz,12120,False,1,2015
katarushikun,208090,False,2,2015
1875489156748,265930,True,1,2014
76561198040385787,570,True,1,2015
mexicanburritobandito,221100,False,0,2015
deathtotraitors777,251570,True,1,2015
anpepo,730,True,2,2015
76561198093156182,271590,True,2,2015
76561198042409394,48700,True,2,2013
ustalker,340300,False,1,2015
76561198046740784,224600,False,0,2014
76561198065340949,22380,True,0,2014
F22Flipside,49520,True,2,2014
76561198070015638,230230,True,0,2015
76561198033883965,730,True,0,2015
IcarusRose,209650,True,2,2015
Phasmore,268420,True,1,2014
76561198043880297,440,True,1,2014
76561198056545854,49520,True,2,2014
PhlexOG,252490,True,2,2014
Kill3rVen0m,24960,True,2,2014
76561198045006942,213670,True,2,0
doridoridoridori,248570,True,2,0
gutsifier,440,True,2,2014
76561198065554374,377160,True,2,2015
piedude,730,True,1,2015
76561198012630014,730,True,1,2015
76561198064946763,440,True,2,2014
PiePoon,51100,False,1,2015
76561198101332053,344040,True,2,2015
PigdogGetSome,65300,True,2,0
76561198014552338,342200,True,1,2015
pigmentcs,730,True,2,2015
IGotItFormMyDADDY,221100,False,1,2015
G3T_0N_M4H_L3V3L_5KRU3,730,True,2,2014
76561198040844353,113400,True,2,2015
ThePinchyParable,256050,False,0,2014
kingpineapyula,255710,True,2,2015
pingas4daysbruv,409710,False,2,0
76561198047245194,249130,True,2,2015
76561198081613852,230410,True,2,2014
76561198065916658,291550,True,2,2015
PinkamenaDianePyro,730,True,1,2015
76561198123617303,222880,True,0,2015
76561198065951763,17470,True,1,2014
pandanz,57690,True,2,0
Red_M,238460,True,2,2014
arcra_bobinson,17410,True,1,2012
76561198093344933,218620,True,2,2013
honkychonky,204300,True,2,2014
76561198044621638,550,True,2,2014
hihihello1234,221640,True,2,2014
76561198042021806,8930,True,0,2015
Pitter-Patter,219740,True,0,2014
76561198107093846,268500,True,1,0
76561198091006606,377160,True,1,2015
76561198067799997,291010,False,0,2015
pizzadude04,233450,True,0,2014
76561198043082457,225540,True,1,0
76561198042243844,7670,True,2,0
Plak-e-bow,50300,True,2,2015
PlanetTheGreat,219150,True,1,2014
sananaderi,238960,True,0,2015
stopstealingmyurlnames,275850,False,0,0
playerqwerty,35450,True,2,2013
Playerupjack,253710,True,1,2014
pleaky,233610,True,1,2015
plowzy_,322520,True,0,2015
76561198067272238,440,True,2,2015
plumpyberries,4000,True,2,2014
PlushTurtle,730,True,0,2015
76561198052123464,208650,True,1,2015
plutopass,440,True,2,2014
76561198044367162,47890,True,1,2014
pnadapower,232090,False,0,0
panda2349,570,True,1,2015
valeiskill,247020,True,2,2014
76561198042647341,203770,True,2,0
76561198077251565,311210,False,0,2015
mentipede,440,True,1,2014
DeadNiggaStorage,49520,True,0,2014
zaph1803,211820,True,2,0
sovietbus,620,True,2,2014
dominator2001,236390,True,1,2014
tobsta08,271590,True,1,2015
skyfii,47790,False,1,2013
76561198061805895,72850,True,2,0
76561198095920137,730,True,1,0
chipotleez,205100,True,2,2014
76561198030578877,224540,False,1,2013
snoopfogg,336520,False,1,2015
sbeeziz,222900,True,2,2015
76561198073882111,730,True,1,2014
76561198066291680,236390,True,1,2015
76561198093078781,730,False,1,0
Pork_Sausage,730,True,2,2015
porticoo,113200,True,2,2014
76561198079107907,105450,True,2,2015
iamnotcool,9480,True,2,2015
76561198078584463,230410,True,1,2014
propablynotbatman,236850,True,1,2014
PlayZonee,550,True,2,2014
potatoesgg,222900,False,2,2015
zentec888,218230,True,2,2012
potternerd,243470,True,2,0
Victorypower,218620,True,1,2013
76561198045618285,730,True,0,2015
76561198045635178,2600,True,2,2012
phd_greg,382050,True,2,0
76561198077794054,382050,True,2,0
POKESTEAM,208090,True,2,2014
SpyLab,4920,True,1,2014
miscgaming,730,True,2,0
SoloWing3844,377160,True,0,2015
76561198055511400,251570,True,2,0
76561198055511400,236390,True,2,2014
76561198016174343,265930,True,0,2014
GrumpyFoxx,570,True,2,2014
sabfy72uibngbniasfoq2hgio,630,True,1,2012
76561198068408128,730,False,0,0
76561197981959164,730,True,2,2015
76561198082110577,105600,True,2,2015
PrivateSpades,204360,True,2,2014
Pro2rk,377160,True,1,2015
procrastin8or,48700,True,0,0
76561198035351736,230410,True,1,2014
proffink,236390,True,2,2014
ProfCuddles,245550,True,2,2014
JohnMotherfuckingWick,256290,True,2,2014
76561198057210491,428950,True,0,0
PROGAMER963,238430,True,2,2014
76561198077803539,4000,True,2,2013
stupidpieceofcode,236390,True,0,2014
76561198077695125,730,True,2,2014
76561198042772771,4000,True,2,2014
76561198127901075,380600,True,2,2015
ProxiiZ,730,True,1,2014
76561198065338485,22380,True,2,2015
76561198061893332,349700,True,1,0
76561198060201321,226700,False,0,2014
ZePoatat,367450,True,1,2015
MissBender,218620,False,2,2015
76561198052654719,63710,False,0,2014
76561198064484479,570,True,1,2014
Goodgoodkung,34330,True,2,0
murdadar,55150,True,2,2013
pulsarforce,244450,True,0,2014
kanyetothe,105600,True,0,2012
76561198040311085,414130,False,1,0
thepumpkinator,33230,True,2,2014
76561197998557042,276810,True,2,0
scottbrady,252950,True,2,0
76561198052998016,203850,True,2,2012
76561198042491372,252490,True,2,0
BestKingpin,286340,True,2,2015
aldwinsanity,200210,True,1,0
76561198055825196,347160,True,2,0
76561198093656407,1250,True,2,2015
Don_Killuminati,42910,True,1,2014
Putnum,227160,True,2,0
76561198065569809,730,True,2,0
76561198067136187,275850,False,2,0
76561198072957978,218620,True,0,2014
PyroGT,225840,True,2,0
76561198074878548,4000,True,2,2015
sawtooth44,107100,True,1,2014
76561198045250161,218620,True,2,2015
some_sorta_pie,440,True,2,2014
PyrusZodiac,327890,True,1,2015
thegiftedone_patch,235540,True,1,0
recon931,105100,False,2,2014
leeamf,440,True,2,2014
76561198063499902,271590,True,2,2015
76561198028501698,440,True,2,2014
76561198045160098,440,True,1,2014
76561198045640612,207140,True,2,2015
Swahboo,105600,True,2,2013
tdemonbitch,204360,True,1,2015
queenaphrodite,218620,True,2,2014
quichie,400,True,0,2014
14725836900,200510,True,2,0
rothplayzito,50300,True,2,2014
76561198045453273,245470,False,2,2015
DerPlays,8400,True,2,2014
blur_reqz,570,True,2,0
76561198122488761,252490,True,2,2015
R0GAN_makes_your_nan_feel_nice,346110,True,1,2015
johnnysydney,440,True,1,0
76561198074392626,33930,True,1,2015
76561198050800057,22380,True,2,2014
76561198273726014,318530,True,1,2015
psyfoe,244930,True,1,0
R4ND3M,730,True,1,2015
8449,221100,True,2,2014
user3,241540,True,2,2014
tim_tamz,295110,True,0,0
RadicalRevy,440,True,2,2014
76561198117002202,550,True,0,2013
Raemond,550,True,1,2013
RaeiiiN,550,True,1,2013
76561198044383480,208090,False,0,0
76561198015179413,291480,False,2,2014
76561198106214198,243870,True,2,2015
Steamkilla77,24960,True,2,2015
76561198062331003,207610,True,2,2014
76561198062331003,269170,True,2,0
rRUBIXx,4000,True,2,2013
76561198011773496,304410,True,2,2015
76561198179209941,28000,True,1,2014
welcometosuplexcity,207610,True,1,0
Ra1der,200510,True,2,2013
76561197967174031,220,True,1,0
FabRainbro,312530,True,2,2015
RamboHawk,315600,True,2,2015
yoford,218230,True,1,2014
buddybuddy1red,730,True,2,2014
76561197968625140,218230,True,1,2014
Lookatthisdude,730,True,2,2014
76561198026055531,228760,False,0,2014
freshafcakes,244210,True,2,2014
flippy12343,4000,True,2,2014
Ranev,373180,True,2,2015
flippy12343,22380,True,2,2013
Ranev,550,True,1,2014
76561198090332398,236390,False,0,2015
76561198064692010,212180,False,0,2014
rangazprid3,252490,True,2,2014
76561198083006888,40800,True,1,2014
Cookiemonster82,292030,True,1,0
feifei30922,255710,True,0,2015
76561198061857771,369580,True,1,2015
oopashfdiohasld,221100,False,1,2014
Rare_Kiwi,221100,True,2,2014
LordRascus,105450,True,1,0
holypotato,730,True,0,0
76561198028390064,730,True,2,2015
76561198084519825,275850,True,2,0
76561198078069199,570,True,2,0
Jetiah,275850,False,1,0
76561198071102818,211820,True,2,0
fashathefish,221910,True,2,2014
korax777,10680,True,2,0
Raxxial,236430,False,2,2015
76561198202544453,244930,True,2,2015
datr0llface,214950,True,2,2013
76561197998533829,220240,False,2,2014
76561197982720689,232090,False,1,0
76561198091721091,299460,True,2,2015
76561198045940593,252950,False,0,0
76561198055530804,383870,True,2,0
RebellionRob,348380,False,0,2015
mazthorn,367710,False,2,2015
76561198063648921,323470,True,2,2015
Tacos4Lyfe,294860,True,2,2015
76561198046366581,440,True,2,2013
RED_STAR,292630,False,1,2014
76561197994830976,322170,True,2,2015
reddayesocks,346110,False,2,0
GangrapeGoodnight,440,False,2,2014
76561198018919551,206610,False,2,2014
redlei,730,True,2,2014
pajelder,730,False,1,2015
76561198053869543,105600,True,2,2014
kayrom,201810,False,0,0
Reffic,222900,False,0,2014
Raegiii,63380,True,1,2014
registeredso,570,True,0,2013
matthewalejandro,200210,True,1,2014
76561198114917298,238960,True,2,2015
Killyis,570,True,1,2013
76561198060461230,730,True,1,2015
76561198043112708,291550,True,2,2015
76561198053799839,730,True,2,2015
1234567810132,221380,True,2,2014
remyau,7940,True,1,2014
76561198028403692,234710,False,2,2014
godisblessingme,310560,True,1,2015
Repukeable,440,True,1,2015
rerety2,386360,True,0,0
commanderj13,43110,True,0,2014
reservegoalie,218060,True,2,2014
resinlipbongface,56400,True,2,2014
blaKcat,301520,True,1,2014
raccoonsunite,463490,True,1,0
Izanagi_No_Okami_Nyan,463490,True,1,0
76561198066693819,730,True,0,2015
Kingretroofswagland,239820,True,2,2014
76561198035721155,440,True,1,2014
ANUSLUBE,218230,True,2,2014
76561198027488037,236870,True,2,0
76561198027488037,8930,True,2,2013
kissmytaco,269210,False,2,0
76561198068279672,241640,True,2,2013
ThePhantomoftheDamned,730,True,0,2014
76561198111860344,222880,True,2,2015
SirTrollbuscus,3483,True,2,2011
76561198034319577,41700,True,2,2013
76561198030536259,6060,True,2,2015
TXVExterminator,242760,True,2,0
ryryguy,221100,True,2,2014
Rhysy2706,241540,True,2,2014
Rhyzak,301520,False,0,2015
BlackReaperHei,730,True,1,2015
powerjester7,243870,True,2,2014
76561198046324554,440,True,1,2015
76561198078210923,353130,True,2,0
76561197966970006,390290,True,2,0
BruceLamb,218620,True,2,2014
rich_,113200,True,0,2014
RikardCS,225080,True,0,2014
RickHasThreeDicks,295110,False,2,2015
76561198098039823,388090,True,2,2015
76561198007037255,303390,True,1,2014
76561198064675833,570,True,2,2013
thejuantheonly,211420,True,0,0
76561198085227281,301520,True,2,2015
riletyface,440,True,2,2014
76561198176091874,218620,True,0,2014
rilmer,304930,True,2,2015
amagamissisbest,730,False,1,0
whythefuckdoiloveclorox,259080,False,0,2013
76561198075539885,307690,True,2,2015
76561198098163147,730,True,2,2015
Rivenscry,252490,True,2,0
sponseredbypornhub_,221100,True,0,2014
adamsucksdick,386360,True,2,2015
76561198067315765,730,True,2,2015
76561198071183031,343750,False,2,0
76561198085668153,333930,True,2,2015
costa223,730,True,1,2014
RobBobLeCornCob,273350,True,0,0
robenspannari,218620,False,1,0
scrubzee,252950,True,2,0
robotb9,304930,True,1,2014
76561198096137714,440,True,1,2014
watahead,346010,True,1,0
rockjond,269390,False,0,2014
76561198045431856,7510,True,1,2013
76561198087589643,231430,True,2,2015
darakrys,211820,True,2,2015
76561198046538902,440,True,2,2014
sellgamerr,4000,True,2,2014
snakeapple,225840,True,2,0
mrjaksauce,225080,True,2,2014
76561198061040271,730,True,2,0
TheFatScout,105600,True,2,2015
76561198095937802,105600,True,2,2015
76561198086316431,8870,True,1,0
rokudoan,108600,True,2,2014
roman90009,252950,True,2,0
76561198091491495,17080,True,2,2014
romro,570,True,2,2013
romro,72850,True,1,2014
76561198068105663,349700,False,1,2015
76561198077517025,212480,True,1,2015
rompompastomp,255710,True,2,2015
Nadarrus,211820,True,2,2013
76561198051672637,239220,True,2,2015
76561198087310986,331670,True,2,2015
76561198068007734,373770,True,2,0
luaenrike,253920,True,1,2014
Roseonfire,730,True,2,0
76561198049955631,274190,True,2,2014
76561198075100663,365300,True,2,0
rowjack1993,391540,True,1,0
only2dgirls,391540,True,1,0
gempal,271290,False,2,0
76561198079493299,218230,True,2,2014
76561198030215915,225080,True,2,2014
RPLSkelliman,4000,True,2,2014
Rubbercube,49520,True,2,2013
Rubbercube,417860,True,1,2015
Rubbix,227160,False,2,2014
76561198080457018,380,True,2,2013
kokobrainz,259080,True,2,2013
76561198091126167,9900,True,0,2014
76561198078828166,313740,True,1,2015
ak_opt1,236390,False,1,0
rulthariuz,292030,True,2,2015
76561198002170343,250320,True,2,2014
Runir,225840,True,2,0
76561198070677788,233450,True,1,2015
russelmao,268420,True,2,2014
DatMelon,49520,True,2,2014
pyros_blaze,268750,True,0,2014
76561198059360370,4000,True,2,2015
76561198039832932,264710,True,2,2015
ruxton,730,True,2,2015
Ruzzbug,48700,True,2,2014
ryanchuabacon,243870,False,2,2014
76561198050731371,233700,False,2,2015
76561198087556976,252490,True,2,2014
76561198050626210,218620,True,1,2015
76561198071421016,44320,True,2,2013
76561198057728382,265930,True,2,2014
rryder,301520,True,1,2015
ryousei,274940,True,2,0
